0.0, 0.84936934, 0.0, 0.0, 0.90580784, 0.0, 0.0, 0.99435891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75688136, 0.0
0.90259098, 0.0, 0.90946167, 0.0, 0.69884214, 0.0, 0.0, 0.88765156, 0.0, 0.85442363, 0.0, 0.93302364, 0.98217828, 0.81284645, 0.0
0.0, 0.7788569, 0.0, 0.0, 0.9710884, 0.0, 0.89907777, 0.0, 0.75667507, 0.95886823, 0.0, 0.83044277, 0.98684159, 0.0, 0.76789607
0.0, 0.0, 0.92653804, 0.0, 0.98130842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06759021, 0.0, 0.9957124, 0.0
0.0, 0.70144122, 0.83495139, 0.0, 0.89088632, 0.91445815, 0.0, 0.95675359, 0.82954987, 0.0, 0.77289288, 0.74430661, 0.0, 0.0, 0.0
0.9220992, 0.0, 0.0, 0.0, 0.71580839, 0.84579363, 0.73867713, 0.0, 0.84006933, 0.99129364, 0.9402744, 0.0, 0.0, 0.0, 0.98050884
0.0, 0.0, 0.0, 0.88899778, 0.70400793, 0.0, 0.84040356, 0.0, 0.97891079, 0.0, 0.96785812, 0.75781271, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.97802747, 0.79195161, 0.0, 0.96711686, 0.69951299, 0.0, 0.61801141, 0.06588253, 0.0, 0.0, 0.0
0.0, 0.94270686, 0.0, 0.0, 0.0, 0.96672949, 0.0, 0.88513127, 0.92894297, 0.0, 0.0, 0.83161609, 0.0, 0.70980273, 0.0
0.0, 0.74627397, 0.0, 0.0, 0.71185527, 0.0, 0.64858218, 0.0, 0.97453346, 0.0, 0.83013308, 0.0, 0.0, 0.99911088, 0.0
0.61914153, 0.4019998, 0.87019748, 0.54298198, 0.88745326, 0.65234588, 0.47443866, 0.88360999, 0.38173815, 0.58044813, 0.59350212, 0.45126231, 0.70805144, 0.69005823, 0.93478677
0.0, 0.98432837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98880517, 0.0
0.0, 0.42214848, 0.0, 0.0, 0.93527125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.89946615, 0.0, 0.0, 0.99635999, 0.0
0.0, 0.0, 0.0, 0.0, 0.99615228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.92496853, 0.32737655, 0.0, 0.32737655, 0.98418383
0.0, 0.0, 0.9763606, 0.0, 0.94339214, 0.0, 0.0, 0.0, 0.02305764, 0.0, 0.99912081, 0.0, 0.0, 0.0, 0.42897539
0.0, 0.97873008, 0.0, 0.0, 0.93026021, 0.0, 0.0, 0.70532079, 0.0, 0.0, 0.91218609, 0.0, 0.0, 0.0, 0.0
0.0, 0.83129392, 0.0, 0.0, 0.69530202, 0.0, 0.0, 0.81427485, 0.0, 0.0, 0.80566285, 0.0, 0.94690834, 0.0, 0.98101168
0.0, 0.81568227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.94878065, 0.0, 0.0, 0.99302807, 0.0, 0.0, 0.32737655, 0.0
0.0, 0.0, 0.0, 0.95181546, 0.0, 0.88610401, 0.86146507, 0.0, 0.8579665, 0.85440921, 0.0, 0.92667137, 0.99174854, 0.0, 0.7770932
0.84058753, 0.79246143, 0.67842449, 0.65151284, 0.79638835, 0.51555259, 0.62441291, 0.52142427, 0.59507431, 0.73942234, 0.88663233, 0.85253533, 0.601914, 0.52750871, 0.8197308
0.82037665, 0.64975432, 0.6804362, 0.69293743, 0.9265645, 0.59772928, 0.88651684, 0.69702514, 0.82521069, 0.75162449, 0.68433848, 0.80297909, 0.88736932, 0.85013917, 0.58121544
0.0, 0.0, 0.0, 0.79950232, 0.97484955, 0.0, 0.95545106, 0.96441719, 0.0, 0.0, 0.71695074, 0.0, 0.0, 0.0, 0.0
0.60937943, 0.76467586, 0.66711907, 0.77693344, 0.52534481, 0.72869394, 0.52463613, 0.91297709, 0.54958401, 0.67110541, 0.5313752, 0.78655856, 0.6638872, 0.54592167, 0.82469308
0.83934944, 0.66208988, 0.52756754, 0.79069832, 0.64545923, 0.65491003, 0.73417161, 0.77573297, 0.64468626, 0.57493866, 0.93307965, 0.58228469, 0.84605125, 0.57658313, 0.57202855
0.0, 0.0, 0.0, 0.0, 0.98710169, 0.9937609, 0.0, 0.04558362, 0.98066248, 0.0, 0.95184645, 0.02305764, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.89374216, 0.0, 0.89725137, 0.90169142, 0.0, 0.92745377, 0.98129393, 0.0, 0.93810116, 0.0, 0.0, 0.0
